,address,assessedvalue,buildingsize,city,class,estimatedvalue,homeownerexemption,lotsize,pin,seniorcitizenexemption,seniorfreezeexemption,taxafterexemptions,taxbeforeexemptions,taxbill2014,taxbill2015,taxbill2016,taxbill2017,taxbill2018,taxcode,township,zip
0,630 S KENILWORTH AVE,"53,560","2,369",OAK PARK,2-06,"$535,600",0.00,"5,625",16-18-115-021-0000,0.00,0.00,"19,778.49","19,778.49","$14,583.67","$15,694.21","$17,516.04","$19,344.92","$19,778.49",27001,OAK PARK,60304
0,632 S KENILWORTH AVE,"6,750",,OAK PARK,2-41,"$67,500",0.00,"7,500",16-18-115-022-0000,0.00,0.00,"2,492.67","2,492.67","$1,884.98","$2,028.45","$2,263.97","$2,437.96","$2,492.67",27001,OAK PARK,60304
0,600  CARPENTER AVE,"32,238","1,472",OAK PARK,2-05,"$322,380","1,268.60","2,700",16-18-116-001-0000,0.00,0.00,"10,636.20","11,904.80","$8,807.99","$8,909.37","$9,994.46","$10,424.77","$10,636.20",27001,OAK PARK,60304
0,604  CARPENTER AVE,"34,031","1,592",OAK PARK,2-05,"$340,310","1,268.60","2,700",16-18-116-002-0000,0.00,0.00,"11,298.28","12,566.88","$9,541.20","$9,090.46","$10,196.48","$11,072.35","$11,298.28",27001,OAK PARK,60304
0,606  CARPENTER AVE,"31,151","1,404",OAK PARK,2-05,"$311,510","1,268.60","3,600",16-18-116-003-0000,"1,014.88",0.00,"9,770.88","12,054.36","$8,606.95","$8,566.93","$9,648.43","$9,595.66","$9,770.88",27001,OAK PARK,60304
0,610  CARPENTER AVE,"30,563","1,404",OAK PARK,2-05,"$305,630","1,268.60","3,600",16-18-116-004-0000,0.00,0.00,"10,017.63","11,286.23","$9,409.88","$10,106.72","$11,330.62","$12,368.26","$10,017.63",27001,OAK PARK,60304
0,614  CARPENTER AVE,"33,454","1,404",OAK PARK,2-05,"$334,540","1,268.60","3,600",16-18-116-005-0000,0.00,0.00,"11,085.15","12,353.75","$9,509.36","$10,213.75","$11,450.22","$10,863.89","$11,085.15",27001,OAK PARK,60304
0,616  CARPENTER AVE,"31,768","1,176",OAK PARK,2-05,"$317,680","1,268.60","2,844",16-18-116-006-0000,0.00,0.00,"10,462.52","11,731.12","$6,780.75","$7,541.62","$8,467.77","$10,254.95","$10,462.52",27001,OAK PARK,60304
0,622  CARPENTER AVE,"20,900","1,176",OAK PARK,2-05,"$209,000","1,268.60","2,700",16-18-116-007-0000,0.00,0.00,"6,449.31","7,717.91","$3,711.92","$4,079.61","$6,918.26","$6,329.57","$6,449.31",27001,OAK PARK,60304
0,626  CARPENTER AVE,"30,830","1,062",OAK PARK,2-05,"$308,300","1,268.60","4,500",16-18-116-008-0000,0.00,0.00,"10,116.20","11,384.80","$7,767.14","$8,338.95","$8,153.91","$9,916.16","$10,116.20",27001,OAK PARK,60304
0,601 S GROVE AVE,"46,217","2,121",OAK PARK,2-05,"$462,170","1,268.60","4,950",16-18-116-011-0000,0.00,0.00,"15,798.26","17,066.86","$13,361.33","$14,359.17","$14,369.34","$17,410.33","$15,798.26",27001,OAK PARK,60304
0,605 S GROVE AVE,"38,895","1,722",OAK PARK,2-05,"$388,950","1,268.60","4,950",16-18-116-012-0000,"1,014.88",0.00,"12,079.48","14,362.96","$11,970.40","$12,862.22","$13,688.20","$11,853.80","$12,079.48",27001,OAK PARK,60304
0,609 S GROVE AVE,"37,135","1,881",OAK PARK,2-04,"$371,350","1,268.60","4,950",16-18-116-013-0000,0.00,0.00,"12,444.46","13,713.06","$12,158.53","$13,084.39","$13,598.32","$12,193.44","$12,444.46",27001,OAK PARK,60304
0,613 S GROVE AVE,"29,649","1,360",OAK PARK,2-05,"$296,490",0.00,"2,722",16-18-116-014-0000,0.00,0.00,"10,948.65","10,948.65","$8,783.77","$9,452.64","$10,549.83","$11,309.71","$10,948.65",27001,OAK PARK,60304
0,615 S GROVE AVE,"23,000","1,064",OAK PARK,2-05,"$230,000",0.00,"2,227",16-18-116-015-0000,0.00,0.00,"8,493.40","8,493.40","$6,741.77","$7,235.40","$8,126.05","$8,307.19","$8,493.40",27001,OAK PARK,60304
0,619 S GROVE AVE,"37,786","1,592",OAK PARK,2-03,"$377,860","1,268.60","5,000",16-18-116-016-0000,0.00,0.00,"12,684.86","13,953.46","$10,822.32","$11,626.77","$13,027.16","$12,428.60","$12,684.86",27001,OAK PARK,60304
0,621 S GROVE AVE,"43,718","1,560",OAK PARK,2-05,"$437,180","1,268.60","5,000",16-18-116-017-0000,0.00,0.00,"14,875.48","16,144.08","$11,399.38","$12,247.74","$13,720.22","$18,132.77","$14,875.48",27001,OAK PARK,60304
0,625 S GROVE AVE,"33,543","1,628",OAK PARK,2-05,"$335,430","1,268.60","5,000",16-18-116-018-0000,"1,014.88",0.00,"11,311.85","13,595.33","$9,726.26","$10,433.21","$11,731.20","$15,074.17","$11,311.85",27001,OAK PARK,60304
0,629 S GROVE AVE,"29,329","1,140",OAK PARK,2-03,"$293,290","1,268.60","5,000",16-18-116-019-0000,"1,014.88","1,435.04","7,112.03","10,830.55","$7,210.13","$8,387.06","$8,910.86","$6,834.52","$7,112.03",27001,OAK PARK,60304
0,634  CARPENTER AVE,"41,416","1,793",OAK PARK,2-03,"$414,160",0.00,"6,373",16-18-116-021-0000,0.00,0.00,"15,293.99","15,293.99","$12,548.56","$13,504.13","$15,071.74","$14,958.72","$15,293.99",27001,OAK PARK,60304
0,633 S GROVE AVE,"31,578","1,518",OAK PARK,2-03,"$315,780","1,268.60","5,550",16-18-116-022-0000,0.00,0.00,"10,392.37","11,660.97","$9,537.88","$10,244.42","$11,484.39","$10,186.31","$10,392.37",27001,OAK PARK,60304
0,600 S GROVE AVE,"38,497","1,382",OAK PARK,2-05,"$384,970","1,268.60","4,750",16-18-117-001-0000,0.00,0.00,"12,947.46","14,216.06","$10,906.80","$11,717.58","$13,128.52","$12,685.35","$12,947.46",27001,OAK PARK,60304
0,604 S GROVE AVE,"30,227","1,372",OAK PARK,2-05,"$302,270",0.00,"3,875",16-18-117-002-0000,0.00,0.00,"11,162.16","11,162.16","$10,458.24","$11,254.59","$12,561.10","$12,904.66","$11,162.16",27001,OAK PARK,60304
0,606 S GROVE AVE,"35,880","1,614",OAK PARK,2-05,"$358,800","1,268.60","3,875",16-18-117-003-0000,0.00,0.00,"11,727.32","13,249.64","$10,824.66","$11,629.20","$13,029.89","$11,740.18","$11,727.32",27001,OAK PARK,60304
0,608 S GROVE AVE,"49,849","3,455",OAK PARK,2-11,"$498,490","1,268.60","6,250",16-18-117-004-0000,"1,014.88",0.00,"16,124.54","18,408.02","$14,277.01","$15,364.20","$17,147.76","$18,806.45","$16,124.54",27001,OAK PARK,60304
0,612 S GROVE AVE,"35,255","1,557",OAK PARK,2-03,"$352,550","1,268.60","6,250",16-18-117-005-0000,0.00,0.00,"11,750.28","13,018.88","$10,928.56","$11,740.96","$12,324.33","$12,847.12","$11,750.28",27001,OAK PARK,60304
0,616 S GROVE AVE,"30,698","1,248",OAK PARK,2-03,"$306,980","1,268.60","6,250",16-18-117-006-0000,"1,014.88",0.00,"9,688.43","11,971.91","$8,855.70","$9,496.29","$10,685.65","$9,515.20","$9,688.43",27001,OAK PARK,60304
0,620 S GROVE AVE,"40,691","1,834",OAK PARK,2-05,"$406,910","1,268.60","6,250",16-18-117-007-0000,0.00,0.00,"13,757.59","15,026.19","$11,987.49","$10,810.25","$11,296.87","$15,220.10","$13,757.59",27001,OAK PARK,60304
0,624 S GROVE AVE,"30,000","1,776",OAK PARK,2-05,"$300,000","1,268.60","6,250",16-18-117-008-0000,0.00,0.00,"9,809.70","11,078.30","$12,707.92","$13,655.90","$15,291.84","$9,616.38","$9,809.70",27001,OAK PARK,60304
0,630 S GROVE AVE,"35,604","1,895",OAK PARK,2-04,"$356,040","1,268.60","6,250",16-18-117-009-0000,0.00,0.00,"11,879.17","13,147.77","$11,946.55","$12,836.54","$14,377.53","$11,640.45","$11,879.17",27001,OAK PARK,60304
0,632 S GROVE AVE,"49,135","2,079",OAK PARK,2-05,"$491,350","1,268.60","6,250",16-18-117-010-0000,0.00,0.00,"16,875.81","18,144.41","$13,779.27","$13,262.50","$14,852.78","$16,527.58","$16,875.81",27001,OAK PARK,60304
0,636 S GROVE AVE,"44,326","2,286",OAK PARK,2-06,"$443,260","1,268.60","6,250",16-18-117-011-0000,0.00,0.00,"16,127.71","17,396.31","$13,549.33","$13,109.93","$14,682.49","$15,795.88","$16,127.71",27001,OAK PARK,60304
0,640 S GROVE AVE,"31,692","1,332",OAK PARK,2-03,"$316,920","1,268.60","6,250",16-18-117-012-0000,0.00,0.00,"10,434.49","11,703.09","$8,833.45","$9,486.42","$10,638.42","$10,227.52","$10,434.49",27001,OAK PARK,60304
0,644 S GROVE AVE,"30,523","1,337",OAK PARK,2-05,"$305,230","1,268.60","6,195",16-18-117-013-0000,0.00,0.00,"10,002.78","11,271.38","$9,683.10","$9,996.31","$10,249.60","$12,058.36","$10,002.78",27001,OAK PARK,60304
0,601 S OAK PARK AVE,"51,582","3,426",OAK PARK,2-11,"$515,820","1,268.60","6,875",16-18-117-014-0000,"1,014.88",0.00,"16,764.55","19,048.03","$13,357.76","$14,341.19","$16,093.02","$16,436.15","$16,764.55",27001,OAK PARK,60304
0,605 S OAK PARK AVE,"36,441","1,620",OAK PARK,2-05,"$364,410","1,268.60","5,625",16-18-117-015-0000,0.00,0.00,"12,188.20","13,456.80","$12,081.31","$11,353.79","$12,722.48","$14,477.54","$12,188.20",27001,OAK PARK,60304
0,609 S OAK PARK AVE,"43,229","1,814",OAK PARK,2-05,"$432,290","1,268.60","6,250",16-18-117-016-0000,0.00,0.00,"14,694.83","15,963.43","$14,213.19","$15,275.82","$18,104.86","$14,394.52","$14,694.83",27001,OAK PARK,60304
0,613 S OAK PARK AVE,"32,033","1,170",OAK PARK,2-03,"$320,330","1,268.60","6,250",16-18-117-017-0000,0.00,0.00,"10,560.46","11,829.06","$9,577.11","$10,286.59","$11,531.48","$10,767.09","$10,560.46",27001,OAK PARK,60304
0,617 S OAK PARK AVE,"46,196","2,051",OAK PARK,2-05,"$461,960","1,268.60","5,000",16-18-117-018-0000,"1,014.88",0.00,"14,775.64","17,059.12","$12,239.56","$13,137.77","$14,749.83","$14,490.83","$14,775.64",27001,OAK PARK,60304
0,621 S OAK PARK AVE,"49,948","2,354",OAK PARK,2-06,"$499,480","1,268.60","7,500",16-18-117-019-0000,0.00,0.00,"17,176.08","18,444.68","$14,277.87","$15,345.42","$17,177.48","$16,821.26","$17,176.08",27001,OAK PARK,60304
0,625 S OAK PARK AVE,"47,517","2,351",OAK PARK,2-06,"$475,170","1,268.60","6,250",16-18-117-020-0000,0.00,0.00,"16,278.29","17,546.89","$16,149.32","$16,433.02","$15,226.23","$15,943.27","$16,278.29",27001,OAK PARK,60304
0,633 S OAK PARK AVE,"14,154","2,680",OAK PARK,2-06,"$141,540",0.00,"4,687",16-18-117-021-0000,0.00,0.00,"15,962.67","15,962.67","$10,865.36","$11,692.72","$13,050.13","$15,612.89","$15,962.67",27001,OAK PARK,60304
0,635 S OAK PARK AVE,"48,824","2,170",OAK PARK,2-05,"$488,240","1,268.60","7,812",16-18-117-022-0000,0.00,0.00,"16,761.00","18,029.60","$14,388.16","$14,321.60","$14,890.68","$16,415.30","$16,761.00",27001,OAK PARK,60304
0,637 S OAK PARK AVE,"43,093","1,620",OAK PARK,2-05,"$430,930",0.00,"6,250",16-18-117-023-0000,0.00,0.00,"15,913.19","15,913.19","$11,762.97","$9,980.90","$11,190.19","$14,345.39","$15,913.19",27001,OAK PARK,60304
0,641 S OAK PARK AVE,0,,OAK PARK,0,,,0,16-18-117-024-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60304
0,702 S MAPLE AVE,"42,847","1,819",OAK PARK,2-05,"$428,470","1,268.60","8,500",16-18-118-001-0000,"1,014.88",0.00,"13,538.88","15,822.36","$12,751.57","$13,688.87","$15,364.93","$16,647.42","$13,538.88",27001,OAK PARK,60304
0,706 S MAPLE AVE,"58,479",,OAK PARK,3-15,,0.00,"8,500",16-18-118-002-0000,0.00,0.00,"21,595.00","21,595.00","$18,875.71","$20,313.03","$22,671.14","$21,121.64","$21,595.00",27001,OAK PARK,60304
0,706 S MAPLE AVE,"42,927","1,388",OAK PARK,2-03,"$429,270","1,268.60","8,500",16-18-118-003-0000,"1,014.88","11,203.51","2,364.92","15,851.92","$3,029.98","$3,330.12","$3,538.10","$2,272.65","$2,364.92",27001,OAK PARK,60304
0,712 S MAPLE AVE,"34,553","1,302",OAK PARK,2-03,"$345,530","1,268.60","8,500",16-18-118-004-0000,"1,014.88",0.00,"10,476.10","12,759.58","$9,090.56","$9,749.00","$10,967.79","$10,285.55","$10,476.10",27001,OAK PARK,60304
0,716 S MAPLE AVE,"38,598","1,254",OAK PARK,2-03,"$385,980",0.00,"8,500",16-18-118-005-0000,0.00,0.00,"14,253.36","14,253.36","$2,698.36","$2,965.65","$13,589.85","$13,940.90","$14,253.36",27001,OAK PARK,60304
0,720 S MAPLE AVE,"36,674","1,814",OAK PARK,2-04,"$366,740","1,268.60","8,500",16-18-118-006-0000,0.00,0.00,"12,274.21","13,542.81","$11,275.06","$12,113.95","$13,570.89","$12,026.91","$12,274.21",27001,OAK PARK,60304
0,724 S MAPLE AVE,"32,678","1,414",OAK PARK,2-03,"$326,780","1,268.60","8,500",16-18-118-007-0000,0.00,0.00,"10,798.58","12,067.18","$10,240.60","$11,000.67","$12,328.35","$11,421.26","$10,798.58",27001,OAK PARK,60304
0,728 S MAPLE AVE,"37,757","1,564",OAK PARK,2-03,"$377,570","1,268.60","8,500",16-18-118-008-0000,0.00,0.00,"12,674.20","13,942.80","$11,539.43","$12,398.42","$13,888.49","$12,418.12","$12,674.20",27001,OAK PARK,60304
0,732 S MAPLE AVE,"42,335","1,568",OAK PARK,2-03,"$423,350","1,268.60","8,500",16-18-118-009-0000,0.00,0.00,"14,364.74","15,633.34","$9,908.49","$10,643.36","$11,929.49","$14,071.58","$14,364.74",27001,OAK PARK,60304
0,701  WISCONSIN AVE,"49,671","2,332",OAK PARK,2-06,"$496,710","1,268.60","8,550",16-18-118-010-0000,"1,014.88",0.00,"16,058.83","18,342.31","$14,150.61","$14,098.35","$15,785.76","$16,676.68","$16,058.83",27001,OAK PARK,60304
0,705  WISCONSIN AVE,"55,446","2,894",OAK PARK,2-06,"$554,460","1,268.60","8,550",16-18-118-011-0000,0.00,0.00,"19,206.35","20,474.95","$16,445.65","$17,678.34","$18,371.64","$20,479.30","$19,206.35",27001,OAK PARK,60304
0,711  WISCONSIN AVE,"55,910","2,586",OAK PARK,2-06,"$559,100",0.00,"8,550",16-18-118-012-0000,0.00,0.00,"20,646.21","20,646.21","$23,710.87","$17,783.61","$19,848.07","$20,193.78","$20,646.21",27001,OAK PARK,60304
0,715  WISCONSIN AVE,"42,634","1,706",OAK PARK,2-05,"$426,340","1,268.60","8,550",16-18-118-013-0000,0.00,0.00,"14,475.11","15,743.71","$12,999.09","$13,042.50","$14,607.25","$14,179.60","$14,475.11",27001,OAK PARK,60304
0,719  WISCONSIN AVE,"47,980","1,872",OAK PARK,2-05,"$479,800","1,268.60","8,550",16-18-118-014-0000,0.00,0.00,"16,449.30","17,717.90","$13,017.41","$13,246.96","$16,896.21","$16,110.41","$16,449.30",27001,OAK PARK,60304
0,721  WISCONSIN AVE,"36,702","1,956",OAK PARK,2-05,"$367,020","1,268.60","8,550",16-18-118-015-0000,0.00,0.00,"12,284.61","13,553.21","$9,800.28","$10,526.87","$15,525.74","$15,230.58","$12,284.61",27001,OAK PARK,60304
0,725  WISCONSIN AVE,"37,906","1,468",OAK PARK,2-03,"$379,060","1,268.60","8,550",16-18-118-016-0000,"1,014.88","8,310.60","3,403.78","13,997.86","$9,378.53","$4,436.78","$4,713.87","$3,270.97","$3,403.78",27001,OAK PARK,60304
0,729  WISCONSIN AVE,"47,316","1,836",OAK PARK,2-05,"$473,160","1,268.60","8,550",16-18-118-017-0000,0.00,0.00,"16,204.08","17,472.68","$12,817.84","$13,774.28","$15,423.94","$15,870.61","$16,204.08",27001,OAK PARK,60304
0,735  WISCONSIN AVE,"52,568","2,319",OAK PARK,2-06,"$525,680","1,268.60","8,550",16-18-118-018-0000,0.00,0.00,"17,889.80","19,412.12","$13,449.49","$14,454.03","$16,182.61","$17,767.53","$17,889.80",27001,OAK PARK,60304
0,708  WISCONSIN AVE,"43,956","2,220",OAK PARK,2-06,"$439,560","1,268.60","4,687",16-18-119-005-0000,0.00,0.00,"14,963.39","16,231.99","$12,746.53","$13,021.68","$15,338.22","$13,681.72","$13,948.51",27001,OAK PARK,60304
0,712  WISCONSIN AVE,"46,871","2,138",OAK PARK,2-05,"$468,710","1,268.60","4,687",16-18-119-006-0000,0.00,0.00,"16,039.80","17,308.40","$13,764.88","$14,793.37","$16,561.38","$16,530.51","$16,039.80",27001,OAK PARK,60304
0,714  WISCONSIN AVE,"45,520","3,023",OAK PARK,2-11,"$455,200","1,268.60","6,250",16-18-119-007-0000,"1,014.88",0.00,"14,525.98","16,809.46","$11,073.41","$11,882.86","$13,349.21","$14,246.65","$14,525.98",27001,OAK PARK,60304
0,718  WISCONSIN AVE,"49,734","2,028",OAK PARK,2-05,"$497,340","1,268.60","6,250",16-18-119-008-0000,0.00,0.00,"17,097.05","18,365.65","$15,456.81","$13,381.83","$14,986.02","$18,536.90","$17,097.05",27001,OAK PARK,60304
0,722  WISCONSIN AVE,"36,634","1,702",OAK PARK,2-05,"$366,340","1,268.60","5,000",16-18-119-009-0000,"1,014.88",0.00,"11,244.62","13,528.10","$11,235.96","$11,208.11","$12,596.13","$11,934.75","$11,244.62",27001,OAK PARK,60304
0,1044  JACKSON BLVD,"36,932","1,653",OAK PARK,2-03,"$369,320","1,268.60","5,000",16-18-119-012-0000,0.00,0.00,"12,369.48","13,638.08","$10,671.21","$11,464.06","$12,845.67","$12,120.05","$12,369.48",27001,OAK PARK,60304
0,701  WENONAH AVE,"49,894","3,550",OAK PARK,2-11,"$498,940","1,268.60","6,250",16-18-119-013-0000,"1,014.88",0.00,"16,141.16","18,424.64","$12,086.48","$12,973.03","$14,565.90","$10,446.10","$16,141.16",27001,OAK PARK,60304
0,707  WENONAH AVE,"39,048","2,305",OAK PARK,2-04,"$390,480","1,268.60","6,250",16-18-119-014-0000,"1,014.88",0.00,"12,136.06","14,419.54","$12,855.47","$13,168.85","$14,784.43","$11,909.14","$12,136.06",27001,OAK PARK,60304
0,709  WENONAH AVE,"49,748","2,617",OAK PARK,2-06,"$497,480",0.00,"6,250",16-18-119-015-0000,0.00,0.00,"18,370.72","18,370.72","$15,850.90","$17,984.16","$19,066.85","$26,831.17","$18,370.72",27001,OAK PARK,60304
0,715  WENONAH AVE,"47,845","2,128",OAK PARK,2-05,"$478,450","1,268.60","6,250",16-18-119-016-0000,0.00,0.00,"16,399.45","17,668.05","$13,224.72","$14,212.00","$15,912.54","$16,061.64","$16,399.45",27001,OAK PARK,60304
0,717  WENONAH AVE,"38,485","2,041",OAK PARK,2-04,"$384,850","1,268.60","6,250",16-18-119-017-0000,0.00,0.00,"12,943.02","14,211.62","$11,823.96","$12,704.65","$14,230.21","$12,681.08","$12,943.02",27001,OAK PARK,60304
0,723  WENONAH AVE,"39,566","1,868",OAK PARK,2-05,"$395,660","1,268.60","6,250",16-18-119-018-0000,"1,014.88","2,275.61","10,051.75","14,610.85","$11,612.96","$11,642.72","$12,238.04","$9,659.54","$10,051.75",27001,OAK PARK,60304
0,725  WENONAH AVE,"27,355","1,200",OAK PARK,2-03,"$273,550",0.00,"3,750",16-18-119-019-0000,0.00,0.00,"10,101.61","10,101.61","$7,133.89","$9,265.06","$10,340.63","$9,880.20","$10,101.61",27001,OAK PARK,60304
0,727  WENONAH AVE,"36,068","1,680",OAK PARK,2-05,"$360,680",0.00,"3,750",16-18-119-020-0000,0.00,0.00,"13,319.03","13,319.03","$8,859.64","$9,737.38","$12,017.36","$11,603.88","$13,319.03",27001,OAK PARK,60304
0,729  WENONAH AVE,"35,908","2,253",OAK PARK,2-04,"$359,080","1,268.60","3,750",16-18-119-021-0000,0.00,0.00,"11,991.44","13,260.04","$9,809.99","$12,880.60","$14,426.49","$12,965.62","$11,991.44",27001,OAK PARK,60304
0,733  WENONAH AVE,"46,292","1,758",OAK PARK,2-05,"$462,920","1,268.60","3,750",16-18-119-022-0000,0.00,0.00,"15,825.91","17,094.51","$11,089.02","$11,913.81","$13,347.48","$15,500.73","$15,825.91",27001,OAK PARK,60304
0,735  WENONAH AVE,"34,437","1,600",OAK PARK,2-03,"$344,370","1,268.60","3,750",16-18-119-023-0000,0.00,0.00,"11,448.23","12,716.83","$10,461.68","$9,675.08","$10,848.90","$11,218.89","$11,448.23",27001,OAK PARK,60304
0,700  WISCONSIN AVE,"27,905","1,324",OAK PARK,2-03,"$279,050","1,268.60","4,162",16-18-119-024-0000,0.00,0.00,"9,036.11","10,304.71","$8,504.77","$9,132.63","$10,243.57","$8,859.69","$9,036.11",27001,OAK PARK,60304
0,704  WISCONSIN AVE,"57,748","2,272",OAK PARK,2-78,"$577,480",0.00,"4,162",16-18-119-025-0000,0.00,0.00,"24,035.91","24,035.91","$10,570.50","$10,815.79","$1,256.18","$27,446.33","$24,035.91",27001,OAK PARK,60304
0,706  WISCONSIN AVE,"29,338","1,324",OAK PARK,2-03,"$293,380",0.00,"4,162",16-18-119-026-0000,0.00,0.00,"10,833.84","10,833.84","$6,104.10","$10,452.54","$11,666.02","$10,596.42","$10,833.84",27001,OAK PARK,60304
0,728  WISCONSIN AVE,"48,846","1,950",OAK PARK,2-07,"$488,460","1,268.60","4,812",16-18-119-027-0000,0.00,0.00,"16,769.12","18,037.72","$11,768.01","$12,644.37","$14,162.87","$16,423.23","$16,769.12",27001,OAK PARK,60304
0,730  WISCONSIN AVE,"55,705","4,086",OAK PARK,2-06,"$557,050","1,268.60","7,062",16-18-119-028-0000,0.00,0.00,"19,302.00","20,570.60","$17,177.88","$18,466.21","$20,660.59","$18,900.56","$19,302.00",27001,OAK PARK,60304
0,700  WENONAH AVE,"18,805","1,404",OAK PARK,2-03,"$188,050",634.30,"3,125",16-18-120-001-0000,0.00,0.00,"6,309.89","6,944.19","$5,625.30","$6,043.73","$6,770.80","$6,182.54","$6,309.89",27001,OAK PARK,60304
0,702  WENONAH AVE,"18,805","1,404",OAK PARK,2-03,"$188,050",634.30,"3,125",16-18-120-002-0000,0.00,0.00,"6,309.89","6,944.19","$5,625.30","$6,043.73","$6,770.80","$6,182.54","$6,309.89",27001,OAK PARK,60304
0,704  WENONAH AVE,"36,705","1,859",OAK PARK,2-04,"$367,050",0.00,"6,250",16-18-120-003-0000,0.00,0.00,"13,554.36","13,554.36","$11,772.07","$12,634.78","$13,423.87","$11,766.02","$13,554.36",27001,OAK PARK,60304
0,708  WENONAH AVE,"45,251","1,896",OAK PARK,2-05,"$452,510","1,268.60","6,250",16-18-120-004-0000,0.00,0.00,"15,441.53","16,710.13","$14,396.89","$15,473.39","$17,320.34","$15,124.76","$15,441.53",27001,OAK PARK,60304
0,716  WENONAH AVE,"54,835","2,672",OAK PARK,2-06,"$548,350","1,268.60","6,250",16-18-120-007-0000,0.00,0.00,"18,980.67","20,249.27","$15,242.37","$16,383.29","$18,335.88","$18,586.40","$18,980.67",27001,OAK PARK,60304
0,724  WENONAH AVE,"45,097","1,854",OAK PARK,2-05,"$450,970","1,268.60","6,250",16-18-120-008-0000,0.00,0.00,"15,384.69","16,653.29","$13,098.31","$14,076.05","$14,290.52","$15,069.17","$15,384.69",27001,OAK PARK,60304
0,728  WENONAH AVE,"36,778","1,547",OAK PARK,2-05,"$367,780","1,268.60","6,250",16-18-120-009-0000,0.00,0.00,"12,312.65","13,581.25","$11,236.45","$12,072.46","$13,524.66","$12,064.46","$12,312.65",27001,OAK PARK,60304
0,730  WENONAH AVE,"37,972","1,496",OAK PARK,2-05,"$379,720","1,268.60","4,125",16-18-120-010-0000,"1,014.88","3,883.69","7,855.04","14,022.22","$8,351.32","$9,178.57","$9,751.81","$7,548.55","$7,855.04",27001,OAK PARK,60304
0,732  WENONAH AVE,"38,838","1,496",OAK PARK,2-05,"$388,380","1,268.60","4,125",16-18-120-011-0000,0.00,0.00,"13,073.43","14,342.03","$10,355.20","$11,124.05","$12,466.05","$14,265.54","$13,073.43",27001,OAK PARK,60304
0,734  WENONAH AVE,"41,329","1,657",OAK PARK,2-05,"$413,290","1,268.60","4,250",16-18-120-012-0000,0.00,0.00,"13,993.29","15,261.89","$10,557.22","$11,341.49","$12,708.70","$13,708.17","$13,993.29",27001,OAK PARK,60304
0,701  HOME AVE,"47,377","2,136",OAK PARK,2-05,"$473,770","1,268.60","7,500",16-18-120-013-0000,0.00,0.00,"16,226.66","17,495.26","$14,330.50","$15,402.04","$17,240.66","$17,520.54","$16,226.66",27001,OAK PARK,60304
0,709  HOME AVE,"28,145","1,107",OAK PARK,2-03,"$281,450","1,268.60","4,375",16-18-120-015-0000,"1,014.88",0.00,"8,109.78","10,393.26","$7,910.26","$7,042.55","$7,947.15","$7,971.09","$8,109.78",27001,OAK PARK,60304
0,711  HOME AVE,"47,562","2,704",OAK PARK,2-04,"$475,620","1,268.60","4,375",16-18-120-016-0000,0.00,0.00,"16,294.91","17,563.51","$14,995.71","$16,117.88","$18,039.68","$15,959.48","$16,294.91",27001,OAK PARK,60304
0,715  HOME AVE,"46,334","1,871",OAK PARK,2-05,"$463,340","1,268.60","4,375",16-18-120-017-0000,0.00,0.00,"15,841.52","17,110.12","$13,159.30","$14,141.73","$14,930.45","$15,515.97","$15,841.52",27001,OAK PARK,60304
0,717  HOME AVE,"33,575",800,OAK PARK,2-02,"$335,750",0.00,"3,125",16-18-120-018-0000,0.00,0.00,"12,398.41","12,398.41","$5,918.06","$6,349.01","$7,136.79","$12,126.75","$12,398.41",27001,OAK PARK,60304
0,719  HOME AVE,"42,762","1,296",OAK PARK,2-05,"$427,620","1,268.60","4,687",16-18-120-019-0000,0.00,0.00,"14,522.43","15,791.03","$10,126.00","$10,877.28","$12,190.80","$14,225.80","$14,522.43",27001,OAK PARK,60304
