,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,"$13,341.42","$11,205.03","$11,111.41","$10,889.61","$10,724.85","1,132.50",0.00,0.00,"14,473.92","13,341.42","$396,490","39,649","3,100","1,648",2-05,27001,603 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-019-0000
0,"$12,983.66","$11,152.79","$11,915.33","$11,675.81","$11,123.00","1,132.50",0.00,0.00,"14,116.16","12,983.66","$386,700","38,670","3,100","1,760",2-05,27001,607 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-021-0000
0,"$14,850.47","$14,603.09","$14,053.42","$13,767.05","$14,024.89","1,132.50",0.00,0.00,"15,982.97","14,850.47","$437,840","43,784","3,100","2,092",2-05,27001,609 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-022-0000
0,"$1,131.71","$1,070.45","$1,030.23","$1,007.71",$935.71,0.00,0.00,0.00,"1,131.71","1,131.71","$31,000","3,100","3,100",,2-41,27001,609 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-023-0000
0,"$8,536.90","$11,589.74","$11,153.15","$10,930.33","$10,857.38","1,132.50",0.00,0.00,"9,669.40","8,536.90","$264,890","26,489","4,650","1,658",2-03,27001,611 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-024-0000
0,"$10,999.18","$8,920.31","$9,201.54","$9,991.26","$7,635.44","1,132.50",0.00,0.00,"12,131.68","10,999.18","$332,330","33,233","3,100","1,178",2-05,27001,615 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-025-0000
0,"$13,074.15","$11,537.24","$12,173.87","$11,928.65","$11,182.15","1,132.50",0.00,0.00,"14,206.65","13,074.15","$389,180","38,918","4,650","1,400",2-05,27001,619 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-026-0000
0,"$14,941.75","$14,623.35","$17,960.84","$17,567.23","$15,048.76","1,132.50",0.00,0.00,"16,074.25","14,941.75","$457,700","45,770","4,650","1,954",2-05,27001,621 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-027-0000
0,"$12,419.00","$8,253.65","$9,627.15","$9,455.22","$9,226.16","1,132.50",0.00,906.00,"14,457.50","12,419.00","$396,050","39,605","4,650","1,280",2-05,27001,625 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-028-0000
0,"$11,841.76","$11,776.70","$11,332.91","$11,106.24","$10,612.28","1,132.50",0.00,0.00,"12,974.26","11,841.76","$355,410","35,541","3,100","1,504",2-05,27001,627 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-029-0000
0,"$12,853.99","$12,262.32","$11,800.52","$11,563.53","$11,281.94","1,132.50",0.00,0.00,"13,986.49","12,853.99","$383,150","38,315","3,100","1,564",2-05,27001,629 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-030-0000
0,"$10,881.74","$8,214.97","$7,903.00","$8,744.12","$9,327.53","1,132.50",0.00,906.00,"12,920.24","10,881.74","$353,930","35,393","3,100","1,140",2-05,27001,631 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-031-0000
0,"$8,766.91","$8,615.73","$9,493.95","$9,307.58","$8,534.25","1,132.50",0.00,0.00,"9,899.41","8,766.91","$271,190","27,119","6,200","1,120",2-03,27001,635 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-032-0000
0,"$14,995.43","$12,139.57","$11,682.28","$11,447.96","$11,659.84","1,132.50",0.00,0.00,"16,127.93","14,995.43","$441,800","44,180","3,100","2,213",2-04,27001,637 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-033-0000
0,"$1,125.14","$1,093.48","$1,052.43","$1,029.41",$990.85,0.00,0.00,0.00,"1,125.14","1,125.14",,"3,083","3,100",,2-01,27001,639 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-034-0000
0,"$12,605.86","$11,381.99","$10,955.38","$10,715.16","$10,386.43",0.00,0.00,0.00,"12,605.86","12,605.86","$345,320","34,532","3,100","1,260",2-05,27001,641 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-035-0000
0,"$1,036.35","$1,000.20",$962.74,$941.63,$893.07,0.00,0.00,0.00,"1,036.35","1,036.35",,"2,840","3,100",,2-01,27001,643 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-036-0000
0,"$15,775.61","$15,749.59","$13,890.54","$14,480.71","$13,407.07",0.00,0.00,0.00,"15,775.61","15,775.61","$440,970","44,097","4,860","2,071",2-05,27001,647 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-037-0000
0,"$12,205.75","$10,921.49","$11,846.95","$11,609.00","$11,322.14","1,132.50",0.00,906.00,"14,244.25","12,205.75","$390,200","39,020","4,199","1,741",2-05,27001,600 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-001-0000
0,"$15,265.87","$13,985.36","$13,458.96","$13,185.54","$13,298.38","1,132.50",0.00,0.00,"16,398.37","15,265.87","$451,960","45,196","4,199","2,063",2-05,27001,604 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-002-0000
0,"$12,479.13","$14,477.17","$13,932.27","$13,648.68","$12,350.61","1,132.50",0.00,0.00,"13,611.63","12,479.13","$379,780","37,978","4,199","1,560",2-05,27001,606 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-003-0000
0,"$7,263.97","$8,610.34","$8,285.35","$8,912.47","$9,101.25","1,132.50",0.00,0.00,"8,396.47","7,263.97","$230,010","23,001","3,150","1,279",2-03,27001,608 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-004-0000
0,"$7,394.43","$9,548.17","$10,201.19","$10,995.43","$10,417.02","1,132.50",0.00,906.00,"9,432.93","7,394.43","$258,410","25,841","4,410","1,541",2-03,27001,610 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-005-0000
0,"$6,460.91","$7,237.01","$6,961.70","$6,848.17","$6,514.66","1,132.50",0.00,906.00,"8,499.41","6,460.91","$232,830","23,283","4,410","1,056",2-03,27001,612 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-006-0000
0,"$16,554.21","$12,958.72","$12,470.72","$12,219.04","$12,047.94","1,132.50",0.00,0.00,"17,686.71","16,554.21","$484,510","48,451","4,410","2,058",2-04,27001,616 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-007-0000
0,"$7,792.96","$8,108.92","$9,407.56","$9,223.10","$9,558.98","1,132.50",0.00,0.00,"8,925.46","7,792.96","$244,510","24,451","4,410","1,136",2-03,27001,618 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-008-0000
0,"$14,504.83","$13,584.21","$14,940.94","$17,088.25","$15,454.95","1,132.50",0.00,0.00,"15,637.33","14,504.83","$444,860","44,486","4,410","1,822",2-04,27001,622 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-009-0000
0,"$16,579.35","$13,190.81","$12,694.12","$12,437.62","$12,385.21","1,132.50",0.00,0.00,"17,711.85","16,579.35","$485,190","48,519","4,410","2,102",2-04,27001,624 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-010-0000
0,"$16,867.34","$18,845.56","$18,136.92","$18,096.20","$18,067.39","1,132.50",0.00,0.00,"17,999.84","16,867.34","$493,080","49,308","4,410","2,320",2-78,27001,628 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-011-0000
0,"$10,725.79","$7,538.17","$7,892.72","$8,439.59","$7,473.34","1,132.50",0.00,906.00,"12,764.29","10,725.79","$349,660","34,966","3,780","1,240",2-05,27001,630 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-012-0000
0,"$7,767.82","$10,143.39","$9,760.99","$9,568.72","$10,132.87","1,132.50",0.00,0.00,"8,900.32","7,767.82","$243,810","24,381","3,150","1,598",2-03,27001,632 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-013-0000
0,"$1,132.39","$1,099.53","$1,058.39","$1,035.14",$995.01,0.00,0.00,0.00,"1,132.39","1,132.39",,"3,102","3,150",,2-01,27001,634 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-014-0000
0,"$14,156.25","$17,337.90","$16,683.99","$16,357.40","$14,411.41","1,132.50",0.00,906.00,"16,194.75","14,156.25","$443,640","44,364","6,300","4,327",2-11,27001,636 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-015-0000
0,"$11,534.74","$12,128.12","$11,671.25","$12,962.32","$11,952.03","1,132.50",0.00,0.00,"12,667.24","11,534.74","$347,000","34,700","3,150","1,890",2-05,27001,638 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-016-0000
0,"$11,149.24","$11,138.19","$10,718.53","$10,505.23","$10,043.13","1,132.50",0.00,0.00,"12,281.74","11,149.24","$336,440","33,644","4,032","2,352",2-11,27001,644 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-017-0000
0,"$13,119.90","$10,569.41","$10,173.16","$11,693.97","$12,066.46",0.00,0.00,0.00,"13,119.90","13,119.90","$359,400","35,940","4,082","2,402",2-11,27001,648 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-113-018-0000
0,"$9,067.93","$10,534.81","$10,157.68","$9,761.33","$12,357.93","1,132.50","3,620.38",906.00,"14,726.80","9,067.93","$403,430","40,343","5,662","1,748",2-05,27001,601 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-019-0000
0,"$8,344.49","$9,694.34","$9,347.30","$8,982.57","$11,440.74","1,132.50","4,440.19",906.00,"14,823.18","8,344.49","$406,070","40,607","5,000","1,779",2-05,27001,605 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-020-0000
0,"$13,639.26","$13,115.56","$13,325.25","$14,371.36","$12,134.81","1,132.50",0.00,0.00,"14,771.76","13,639.26","$404,650","40,465","5,000","1,850",2-05,27001,607 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-021-0000
0,"$10,604.96","$8,716.51","$8,387.60","$9,524.58","$7,412.46","1,132.50",0.00,0.00,"11,737.46","10,604.96","$321,540","32,154","5,000","1,015",2-05,27001,611 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-022-0000
0,"$13,001.67","$10,503.89","$12,978.41","$12,715.70","$11,600.26",0.00,0.00,0.00,"13,001.67","13,001.67","$356,160","35,616","5,000","1,424",2-05,27001,615 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-023-0000
0,"$13,329.30","$13,175.03","$12,679.02","$12,422.75","$10,565.19","1,132.50",0.00,0.00,"14,461.80","13,329.30","$396,170","39,617","5,000","1,619",2-05,27001,617 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-024-0000
0,"$12,209.37","$9,864.07","$9,492.17","$10,798.18","$10,074.15","1,132.50",0.00,0.00,"13,341.87","12,209.37","$365,490","36,549","5,000","1,165",2-05,27001,621 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-025-0000
0,"$14,363.50","$14,504.01","$13,958.15","$15,262.03","$14,060.65","1,132.50",0.00,0.00,"15,496.00","14,363.50","$424,500","42,450","5,000","2,025",2-05,27001,627 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-026-0000
0,"$12,041.53","$10,659.14","$10,259.68","$11,473.32","$11,199.96",0.00,0.00,0.00,"12,041.53","12,041.53","$329,860","32,986","5,000","1,104",2-05,27001,629 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-027-0000
0,"$12,392.61","$12,707.43","$12,228.80","$11,982.53","$10,647.61","1,132.50",0.00,0.00,"13,525.11","12,392.61","$370,500","37,050","5,000","1,160",2-05,27001,633 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-028-0000
0,"$13,090.34","$10,853.34","$10,607.65","$10,396.85","$10,268.55",0.00,0.00,0.00,"13,090.34","13,090.34","$367,410","36,741","5,000","1,120",2-05,27001,637 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-029-0000
0,"$11,996.23","$9,450.28","$9,092.06","$11,768.95","$9,071.24","1,132.50",0.00,906.00,"14,034.73","11,996.23","$384,470","38,447","5,000","1,310",2-05,27001,639 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-030-0000
0,"$12,145.16","$10,630.59","$10,229.99","$10,963.61","$10,244.29","1,132.50",0.00,0.00,"13,277.66","12,145.16","$363,720","36,372","4,393","1,312",2-05,27001,641 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-031-0000
0,"$11,168.26","$10,589.81","$5,573.09","$5,355.63","$7,169.09","1,132.50",0.00,906.00,"13,206.76","11,168.26","$361,780","36,178","4,250","1,135",2-05,27001,643 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-032-0000
0,"$13,050.82","$13,935.10","$13,410.50","$13,138.24","$10,756.30","1,132.50",0.00,0.00,"14,183.32","13,050.82","$388,530","38,853","4,323","1,475",2-05,27001,645 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-113-033-0000
0,"$13,137.68","$13,419.22","$12,912.32","$12,668.28","$11,747.28","1,132.50",0.00,906.00,"15,176.18","13,137.68","$415,740","41,574","5,617","1,976",2-05,27001,600 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-001-0000
0,"$14,144.81","$13,384.22","$13,644.68","$14,586.41","$10,689.82","1,132.50",0.00,0.00,"15,277.31","14,144.81","$418,510","41,851","4,960","1,866",2-05,27001,604 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-002-0000
0,"$11,598.95","$9,043.46","$9,995.81","$9,798.39","$8,485.43","1,132.50",0.00,0.00,"12,731.45","11,598.95","$348,760","34,876","4,960","1,200",2-05,27001,610 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-003-0000
0,"$10,497.37","$8,751.64","$8,792.92","$8,639.27","$9,700.26","1,132.50",0.00,906.00,"12,535.87","10,497.37","$343,400","34,340","4,960","1,296",2-05,27001,612 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-004-0000
0,"$11,920.58","$10,942.94","$10,530.52","$10,321.39","$10,751.41","1,132.50",0.00,0.00,"13,053.08","11,920.58","$357,570","35,757","4,960","1,265",2-05,27001,616 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-005-0000
0,"$13,081.28","$14,659.13","$14,105.06","$14,145.22","$13,523.23","1,132.50",0.00,906.00,"15,402.91","13,081.28","$421,940","42,194","4,960","1,830",2-05,27001,620 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-006-0000
0,"$15,207.21","$13,428.03","$11,656.15","$11,422.36","$11,535.94",0.00,0.00,0.00,"15,207.21","15,207.21","$416,580","41,658","4,960","1,768",2-05,27001,622 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-007-0000
0,"$12,216.28","$12,450.34","$12,705.54","$12,448.72","$12,563.11","1,132.50",0.00,0.00,"13,348.78","12,216.28","$365,670","36,567","4,960","1,768",2-05,27001,626 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-008-0000
0,"$11,376.30","$11,219.24","$10,796.42","$10,581.42","$10,247.16","1,132.50",0.00,0.00,"12,508.80","11,376.30","$342,670","34,267","4,960","1,120",2-05,27001,630 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-009-0000
0,"$10,905.07","$9,388.57","$9,032.69","$7,061.27","$9,177.92","1,132.50",0.00,906.00,"12,943.57","10,905.07","$354,580","35,458","4,166","1,120",2-05,27001,632 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-010-0000
0,"$7,752.87","$9,937.75","$9,563.09","$2,278.01","$9,554.10","1,132.50",0.00,0.00,"8,885.37","7,752.87","$243,410","24,341","4,166","1,091",2-03,27001,634 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-011-0000
0,"$9,731.80","$7,409.63","$7,574.68","$9,212.86","$7,532.21","1,132.50",0.00,906.00,"11,770.30","9,731.80","$322,430","32,243","4,960","1,120",2-05,27001,638 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-012-0000
0,"$12,286.72","$11,147.01","$10,727.03","$10,513.52","$11,177.27","1,132.50",0.00,0.00,"13,419.22","12,286.72","$367,610","36,761","4,166","1,608",2-05,27001,640 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-013-0000
0,"$13,277.43","$8,519.03","$8,966.59","$8,791.78","$9,180.94","1,132.50",0.00,0.00,"14,409.93","13,277.43","$394,750","39,475","4,166","1,820",2-05,27001,642 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-014-0000
0,"$19,877.98","$16,909.64","$16,273.47","$15,938.51","$14,856.80","1,132.50",0.00,0.00,"21,010.48","19,877.98","$575,560","57,556","6,200","2,735",2-04,27001,646 S LYMAN AVE,OAK PARK,60304,OAK PARK,16-17-114-015-0000
0,"$12,720.13","$14,254.56","$13,716.23","$13,454.60","$12,968.86","1,132.50",0.00,906.00,"14,758.63","12,720.13","$404,300","40,430","5,328","2,494",2-06,27001,601 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-016-0000
0,"$13,752.06","$10,869.26","$11,489.96","$11,259.73","$10,477.32","1,132.50",0.00,0.00,"14,884.56","13,752.06","$407,740","40,774","5,000","1,541",2-05,27001,605 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-017-0000
0,"$10,899.29","$9,516.72","$10,170.87","$9,969.68","$7,882.54","1,132.50",0.00,906.00,"12,937.79","10,899.29","$354,410","35,441","4,750","1,380",2-05,27001,609 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-018-0000
0,"$12,766.45","$11,377.25","$10,948.53","$11,650.57","$10,210.55","1,132.50",0.00,0.00,"13,898.95","12,766.45","$380,750","38,075","4,687","1,566",2-05,27001,611 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-019-0000
0,"$14,383.54","$12,976.75","$13,659.02","$14,179.96","$11,997.54","1,132.50",0.00,0.00,"15,516.04","14,383.54","$425,040","42,504","4,812","1,806",2-05,27001,615 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-020-0000
0,"$12,583.55","$11,377.25","$11,328.60","$12,527.11","$9,800.77","1,132.50",0.00,0.00,"13,716.05","12,583.55","$375,730","37,573","4,687","1,566",2-05,27001,617 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-021-0000
0,"$14,206.99","$14,171.93","$13,640.75","$14,329.91","$12,821.12",0.00,0.00,0.00,"14,206.99","14,206.99","$389,190","38,919","4,187","1,849",2-05,27001,619 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-022-0000
0,"$7,835.65","$10,048.66","$9,669.78","$9,479.48","$8,463.90","1,132.50",0.00,0.00,"8,968.15","7,835.65","$245,680","24,568","4,687","1,309",2-03,27001,621 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-023-0000
0,"$1,966.02","$2,284.06","$2,202.29","$2,116.36","$3,354.03","1,132.50","11,076.76",906.00,"15,081.28","1,966.02","$413,130","41,313","4,687","1,320",2-05,27001,627 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-024-0000
0,"$11,765.43","$12,366.66","$11,900.86","$11,661.79","$12,053.97","1,132.50",0.00,0.00,"12,897.93","11,765.43","$353,330","35,333","6,250","1,596",2-03,27001,629 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-025-0000
0,"$8,356.94","$10,019.45","$10,686.69","$9,498.86","$8,884.16","1,132.50",0.00,0.00,"9,489.44","8,356.94","$259,950","25,995","6,250","1,286",2-03,27001,635 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-026-0000
0,"$2,950.39","$10,982.94","$9,302.64","$9,120.45","$9,403.63",0.00,0.00,0.00,"2,950.39","2,950.39","$245,750","24,575","6,250","1,080",2-03,27001,637 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-027-0000
0,"$9,517.98","$12,334.56","$11,872.19","$11,899.51","$12,093.03",0.00,0.00,0.00,"9,517.98","9,517.98","$406,950","40,695","4,166","1,658",2-03,27001,641 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-028-0000
0,"$7,892.73","$8,824.66","$8,508.75","$8,176.75","$10,491.68","1,132.50",0.00,906.00,"9,931.23","7,892.73","$272,050","27,205","4,166","1,643",2-03,27001,645 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-029-0000
0,"$8,798.73","$11,027.67","$10,612.09","$10,401.24","$11,028.38","1,132.50",0.00,0.00,"9,931.23","8,798.73","$272,050","27,205","4,166","1,643",2-03,27001,647 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-114-030-0000
0,"$9,489.90","$12,654.14","$12,179.83","$11,912.92","$10,958.89",0.00,0.00,0.00,"9,489.90","9,489.90","$259,960","25,996","4,703","1,230",2-03,27001,600 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-001-0000
0,"$6,598.85","$7,420.81","$7,138.16","$7,269.01","$8,286.43","1,132.50",535.22,906.00,"9,172.57","6,598.85","$251,280","25,128","4,375","1,228",2-03,27001,604 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-002-0000
0,"$12,383.09","$14,097.73","$13,567.04","$13,291.36","$11,774.57","1,132.50",0.00,0.00,"13,515.59","12,383.09","$373,940","37,394","3,750","2,280",2-06,27001,606 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-003-0000
0,"$14,125.45","$12,062.07","$11,607.69","$13,808.62","$11,231.98","1,132.50",0.00,0.00,"15,257.95","14,125.45","$417,980","41,798","4,625","1,776",2-05,27001,610 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-004-0000
0,"$14,566.22","$16,346.13","$2,956.47","$14,169.48","$12,302.22",0.00,0.00,0.00,"14,566.22","14,566.22","$412,890","41,289","4,625","1,973",2-05,27001,612 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-005-0000
0,"$16,395.09","$16,545.59","$15,925.37","$15,576.32","$15,656.97",0.00,0.00,0.00,"16,395.09","16,395.09","$449,120","44,912","4,687","1,928",2-05,27001,616 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-006-0000
0,"$9,636.10","$8,154.18","$7,846.29","$7,695.93","$8,013.77","1,132.50",0.00,0.00,"10,768.60","9,636.10","$294,990","29,499","4,125",864,2-02,27001,618 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-007-0000
0,"$6,832.94","$8,008.67","$7,706.36","$7,559.03","$7,570.26","1,132.50",0.00,0.00,"7,965.44","6,832.94","$218,210","21,821","4,687","1,029",2-03,27001,620 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-008-0000
0,"$9,653.66","$12,120.36","$13,804.91","$13,523.96","$12,022.53","1,132.50",0.00,0.00,"10,786.16","9,653.66","$295,480","29,548","4,125","1,784",2-03,27001,624 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-009-0000
0,"$7,236.00","$9,433.83","$9,076.20","$8,916.38","$8,892.91","1,132.50",0.00,906.00,"9,274.50","7,236.00","$254,070","25,407","4,687","1,067",2-03,27001,626 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-010-0000
0,"$14,062.14","$12,579.01","$12,569.04","$13,186.76","$11,951.31",0.00,0.00,0.00,"14,062.14","14,062.14","$385,210","38,521","4,687","1,562",2-05,27001,630 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-011-0000
0,"$13,736.77","$14,268.90","$13,731.83","$13,452.52","$13,495.95","1,132.50",0.00,0.00,"14,869.27","13,736.77","$407,330","40,733","6,250","2,449",2-06,27001,632 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-012-0000
0,"$9,671.89","$14,823.60","$14,265.79","$13,974.79","$12,089.01","1,132.50",0.00,0.00,"10,804.39","9,671.89","$295,980","29,598","6,250","1,516",2-03,27001,636 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-013-0000
0,"$13,338.13","$10,969.39","$10,556.02","$12,430.68","$11,457.40","1,132.50",0.00,0.00,"14,470.63","13,338.13","$396,410","39,641","4,166","1,488",2-05,27001,640 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-014-0000
0,"$8,273.03","$7,411.07","$7,145.77","$6,866.95","$8,949.05","1,132.50",0.00,906.00,"10,311.53","8,273.03","$282,470","28,247","4,166","1,692",2-03,27001,644 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-015-0000
0,"$7,636.67","$8,872.03","$8,554.42","$8,220.64","$10,543.37","1,132.50","5,668.96",906.00,"15,344.13","7,636.67","$420,330","42,033","4,166","1,704",2-05,27001,646 S HUMPHREY AVE,OAK PARK,60304,OAK PARK,16-17-115-016-0000
0,"$17,850.13","$20,214.41","$20,723.09","$18,795.23","$13,158.82","1,132.50",0.00,0.00,"18,982.63","17,850.13","$688,790","68,879","3,336","4,236",2-11,27001,128 S AUSTIN BLVD,OAK PARK,60304,OAK PARK,16-17-115-017-0000
0,"$6,141.32","$7,134.78","$6,879.36","$6,610.94","$8,647.54","1,132.50","5,443.13",906.00,"13,622.96","6,141.32","$373,180","37,318","3,625","2,448",2-11,27001,130 S AUSTIN BLVD,OAK PARK,60304,OAK PARK,16-17-115-018-0000
0,"$14,879.01","$17,106.73","$16,463.38","$16,124.18","$15,031.10","1,132.50",0.00,0.00,"16,011.51","14,879.01","$438,610","43,861","3,625","4,287",2-11,27001,132 S AUSTIN BLVD,OAK PARK,60304,OAK PARK,16-17-115-019-0000
0,"$4,526.04","$9,018.33","$6,889.13","$6,620.32","$8,658.59","1,132.50",0.00,906.00,"13,129.07","4,526.04","$359,660","35,966","3,625","2,346",2-11,27001,136 S AUSTIN BLVD,OAK PARK,60304,OAK PARK,16-17-115-020-0000
0,"$15,026.24","$16,581.77","$15,960.13","$15,610.33","$14,015.27",0.00,0.00,0.00,"15,026.24","15,026.24","$423,540","42,354","3,625","3,524",2-11,27001,138 S AUSTIN BLVD,OAK PARK,60304,OAK PARK,16-17-115-021-0000
0,"$15,234.28","$13,090.43","$12,599.74","$12,323.52","$12,131.22",0.00,0.00,0.00,"15,234.28","15,234.28","$417,320","41,732","5,000","2,962",2-11,27001,140 S AUSTIN BLVD,OAK PARK,60304,OAK PARK,16-17-115-022-0000
