taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
"$4,168.62","$4,592.45","$4,415.87","$4,606.37","$5,183.67","1,132.50","3,296.59",906.00,"9,503.71","4,168.62","$260,360","26,036","3,150",969,2-02,27001,1182 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-326-015-0000
"$9,440.52","$9,246.87","$8,900.37","$8,705.23","$8,673.09",0.00,0.00,0.00,"9,440.52","9,440.52","$258,630","25,863","3,150","1,117",2-03,27001,1184 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-326-016-0000
"$9,707.34","$10,356.27","$9,965.87","$9,769.14","$8,798.58","1,132.50",0.00,0.00,"10,839.84","9,707.34","$296,950","29,695","4,256","1,603",2-03,27001,1151 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-017-0000
"$9,377.67","$8,611.12","$8,286.11","$8,879.56","$8,954.37","1,132.50",0.00,0.00,"10,510.17","9,377.67","$287,920","28,792","3,150","1,370",2-05,27001,1153 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-018-0000
"$9,630.33","$10,401.66","$10,927.09","$13,714.75","$8,735.41","1,132.50",0.00,0.00,"10,762.83","9,630.33","$294,840","29,484","3,150","1,487",2-05,27001,1155 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-019-0000
"$10,147.88","$7,700.66","$8,221.42","$8,062.88","$8,266.19","1,132.50",0.00,0.00,"11,280.38","10,147.88","$309,030","30,903","3,150","1,274",2-05,27001,1157 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-020-0000
"$10,254.11","$8,302.99","$7,989.52","$7,836.13","$7,824.68","1,132.50",0.00,0.00,"11,386.61","10,254.11","$311,940","31,194","3,150","1,212",2-05,27001,1159 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-021-0000
"$1,468.97","$1,706.59","$1,645.50","$1,581.29","$2,723.86","1,132.50","7,089.90",906.00,"10,597.37","1,468.97","$290,320","29,032","3,150","1,274",2-05,27001,1161 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-022-0000
"$10,407.11","$10,950.97","$10,538.26","$10,328.95","$9,165.72","1,132.50",0.00,0.00,"11,539.61","10,407.11","$316,120","31,612","3,150","1,602",2-05,27001,1163 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-023-0000
"$9,179.48","$10,997.80","$10,583.30","$10,373.08","$7,749.01","1,132.50",0.00,0.00,"10,311.98","9,179.48","$282,500","28,250","3,150","1,148",2-05,27001,1165 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-024-0000
"$8,701.90","$9,249.11","$8,900.12","$8,726.81","$8,464.90","1,132.50",0.00,0.00,"9,834.40","8,701.90","$269,420","26,942","3,150","1,200",2-05,27001,1167 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-025-0000
"$9,317.42","$9,233.71","$8,885.40","$8,712.30","$9,184.24","1,132.50",0.00,0.00,"10,449.92","9,317.42","$286,270","28,627","3,150","1,282",2-05,27001,1169 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-026-0000
"$9,535.76","$9,503.43","$9,144.96","$8,966.24","$9,389.41","1,132.50",0.00,0.00,"10,668.26","9,535.76","$292,260","29,226","3,150","1,516",2-05,27001,1171 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-027-0000
"$10,316.28","$10,905.84","$10,497.03","$9,047.92","$8,112.84",0.00,0.00,0.00,"10,316.28","10,316.28","$282,610","28,261","3,150","1,231",2-05,27001,1173 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-028-0000
"$10,240.07","$10,352.98","$9,964.98","$9,746.46","$9,470.39",0.00,0.00,0.00,"10,240.07","10,240.07","$280,520","28,052","3,150","1,274",2-05,27001,1175 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-029-0000
"$7,867.02","$7,022.02","$6,756.56","$6,630.08","$6,661.39","1,132.50",0.00,0.00,"8,999.52","7,867.02","$246,540","24,654","3,150","1,044",2-03,27001,1177 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-030-0000
"$10,549.58","$10,245.62","$9,861.59","$9,645.40","$9,894.24",0.00,0.00,0.00,"10,549.58","10,549.58","$289,000","28,900","3,150","1,224",2-05,27001,1179 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-031-0000
"$6,694.43","$5,362.40","$5,157.49","$5,083.40","$6,294.12","1,132.50",226.50,906.00,"8,959.43","6,694.43","$245,440","24,544","3,150","1,421",2-03,27001,1181 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-032-0000
"$7,526.48","$6,189.84","$5,955.57","$5,846.68","$6,302.44","1,132.50",0.00,0.00,"8,658.98","7,526.48","$237,220","23,722","3,150",925,2-02,27001,1183 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-033-0000
"$8,047.77","$6,514.43","$6,268.03","$6,152.31","$6,598.22","1,132.50",0.00,0.00,"9,180.27","8,047.77","$251,500","25,150","3,150","1,021",2-03,27001,1185 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-326-034-0000
"$112,316.03","$88,302.02","$84,992.01","$83,129.09","$54,839.95",0.00,0.00,0.00,"112,316.03","112,316.03",,"307,677","33,587",,5-30,27001,6226  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-326-046-0000
"$11,170.87","$12,381.39","$11,917.36","$6,761.62","$8,825.00",0.00,0.00,0.00,"11,170.87","11,170.87","$317,530","31,753","3,477","1,574",2-05,27001,1150 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-001-0000
"$10,552.07","$9,859.86","$10,071.92","$9,872.88","$8,903.25","1,132.50",0.00,0.00,"11,684.57","10,552.07","$320,100","32,010","3,630","1,342",2-05,27001,1152 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-002-0000
$626.27,$727.58,$701.54,$674.16,"$1,655.48","1,132.50","7,296.36",906.00,"9,961.13",626.27,"$272,880","27,288","3,025","1,140",2-05,27001,1154 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-003-0000
"$10,956.94","$8,689.80","$8,364.13","$8,180.77","$8,509.70",0.00,0.00,0.00,"10,956.94","10,956.94","$300,160","30,016","3,025","1,800",2-11,27001,1158 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-004-0000
"$1,131.71","$1,073.48","$1,033.27","$1,010.63",$943.46,0.00,0.00,0.00,"1,131.71","1,131.71","$31,010","3,101","3,025",,2-41,27001,1158 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-005-0000
"$15,529.07","$6,971.37","$6,707.72","$1,677.73","$6,717.82","1,132.50",0.00,0.00,"16,661.57","15,529.07","$531,440","53,144","3,025","1,800",2-07,27001,1160 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-006-0000
"$10,203.15","$10,992.94","$10,580.89","$10,726.62","$8,803.89",0.00,0.00,0.00,"10,203.15","10,203.15","$279,510","27,951","3,025","1,368",2-05,27001,1162 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-007-0000
"$7,927.27","$8,946.76","$8,863.20","$8,690.72","$8,542.72","1,132.50",0.00,0.00,"9,059.77","7,927.27","$248,190","24,819","3,025","1,140",2-05,27001,1164 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-008-0000
"$7,981.07","$7,107.28","$6,836.87","$6,726.14","$7,257.68","1,132.50",0.00,906.00,"10,019.57","7,981.07","$274,490","27,449","3,025","1,140",2-05,27001,1166 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-009-0000
"$8,189.79","$9,322.00","$8,970.40","$8,795.44","$7,808.17","1,132.50",0.00,0.00,"9,322.29","8,189.79","$255,380","25,538","3,025","1,268",2-05,27001,1168 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-010-0000
"$7,143.58","$6,719.02","$6,463.26","$6,360.65","$6,580.56","1,132.50",0.00,906.00,"9,182.08","7,143.58","$251,550","25,155","3,025",936,2-02,27001,1170 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-011-0000
"$8,698.62","$7,442.39","$7,161.25","$7,537.82","$7,771.55","1,132.50",0.00,0.00,"9,831.12","8,698.62","$269,330","26,933","3,025","1,140",2-05,27001,1172 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-012-0000
"$8,197.83","$7,789.47","$8,508.37","$8,343.52","$8,245.23","1,132.50",0.00,906.00,"10,236.33","8,197.83","$280,430","28,043","3,025","1,178",2-05,27001,1174 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-013-0000
"$8,161.81","$6,736.25","$6,483.81","$6,341.64","$7,216.47",0.00,0.00,0.00,"8,161.81","8,161.81","$223,590","22,359","3,025",892,2-02,27001,1176 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-014-0000
"$8,174.05","$5,745.53","$5,527.92","$5,428.41","$6,180.11","1,132.50",0.00,0.00,"9,306.55","8,174.05","$254,960","25,496","3,025",943,2-02,27001,1178 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-015-0000
"$8,893.98","$6,976.37","$6,712.54","$7,365.44","$7,264.72","1,132.50",0.00,0.00,"10,026.48","8,893.98","$274,670","27,467","3,025","1,572",2-03,27001,1180 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-016-0000
"$7,507.91","$6,571.92","$6,323.34","$6,206.44","$6,394.19","1,132.50",0.00,0.00,"8,640.41","7,507.91","$236,700","23,670","3,025",969,2-02,27001,1184 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-017-0000
"$7,739.73","$5,752.77","$1,519.02","$1,459.75","$2,580.71","1,132.50",0.00,0.00,"8,872.23","7,739.73","$243,050","24,305","3,025",950,2-02,27001,1186 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-327-018-0000
"$1,744.96","$2,027.23","$1,954.66","$1,878.39","$3,073.76","1,132.50","6,908.48",906.00,"10,691.93","1,744.96","$292,900","29,290","3,867","1,308",2-03,27001,1151 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-019-0000
"$9,813.91","$7,559.88","$7,274.28","$8,993.67","$8,053.26","1,132.50",0.00,0.00,"10,946.41","9,813.91","$299,870","29,987","3,500","1,232",2-05,27001,1153 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-020-0000
"$7,529.43","$8,314.57","$8,000.68","$9,066.08","$8,477.11","1,132.50",0.00,0.00,"8,661.93","7,529.43","$237,290","23,729","3,125","1,064",2-05,27001,1155 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-021-0000
$586.52,$681.40,$657.01,$631.37,"$1,605.08","1,132.50","8,529.42",906.00,"11,154.45",586.52,"$305,560","30,556","3,125","1,520",2-05,27001,1157 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-022-0000
"$11,108.81","$11,486.72","$11,056.10","$10,813.78","$9,824.61",0.00,0.00,0.00,"11,108.81","11,108.81","$304,310","30,431","3,125","1,319",2-07,27001,1159 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-023-0000
$477.01,$554.17,$534.33,$513.48,"$1,466.24","1,132.50","7,502.93",906.00,"10,018.43",477.01,"$274,450","27,445","3,125","1,368",2-05,27001,1161 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-024-0000
"$3,637.82","$4,226.29","$4,075.00","$3,915.99","$5,473.56","1,132.50","4,457.07",906.00,"10,133.38","3,637.82","$277,600","27,760","3,125",950,2-34,27001,1163 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-025-0000
"$4,537.47","$5,271.48","$5,082.77","$4,884.45","$6,614.16","1,132.50","2,874.85",906.00,"9,450.83","4,537.47","$258,890","25,889","3,125","1,140",2-05,27001,1165 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-026-0000
"$8,433.84","$6,854.93","$7,608.43","$7,467.72","$7,942.41","1,132.50",0.00,906.00,"10,698.84","8,433.84","$293,080","29,308","4,687","1,602",2-03,27001,1167 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-027-0000
"$17,439.37","$12,135.36","$14,907.57","$14,602.50","$17,080.13","1,132.50",0.00,0.00,"18,571.87","17,439.37","$508,750","50,875","4,687","2,502",2-06,27001,1171 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-028-0000
"$8,612.89","$8,382.46","$8,066.01","$7,910.86","$9,075.55","1,132.50",0.00,0.00,"9,745.39","8,612.89","$266,960","26,696","6,250","1,792",2-11,27001,1173 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-029-0000
$0.00,"$5,066.76","$4,875.74","$4,779.60","$4,297.92",,,,,,"$149,210","14,921","3,125","1,111",2-03,27001,1177 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-030-0000
$0.00,"$5,066.76","$4,875.74","$4,779.60","$4,297.92",,,,,,"$149,210","14,921","3,125","1,111",2-03,27001,1179 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-031-0000
"$7,582.65","$5,684.09","$5,468.81","$5,370.62","$5,908.46","1,132.50",0.00,0.00,"8,715.15","7,582.65","$238,740","23,874","3,125",926,2-02,27001,1181 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-032-0000
"$7,345.40","$5,766.58","$5,548.22","$5,448.28","$6,062.52","1,132.50",0.00,0.00,"8,477.90","7,345.40","$232,250","23,225","3,125",950,2-02,27001,1183 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-033-0000
"$9,483.56","$11,898.27","$11,450.00","$11,220.72","$10,681.06","1,132.50",0.00,0.00,"10,616.06","9,483.56","$290,820","29,082","3,125","1,349",2-05,27001,1185 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-327-034-0000
"$12,263.84","$15,245.41","$14,673.90","$14,352.34","$14,820.61",0.00,0.00,0.00,"12,263.84","12,263.84","$335,950","33,595","6,250","4,780",2-12,27001,6222  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-327-035-0000
"$10,438.25","$5,816.31","$5,598.20","$5,475.59","$5,594.88",0.00,0.00,0.00,"10,438.25","10,438.25","$285,940","28,594","3,125","3,120",2-12,27001,6216  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-327-036-0000
"$11,359.99","$6,140.50","$5,910.28","$5,780.73","$7,468.89",0.00,0.00,0.00,"11,359.99","11,359.99",,"31,120","3,125",,5-17,27001,6214  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-327-037-0000
"$41,913.94","$13,503.56","$12,997.44","$12,712.53","$16,415.64",0.00,0.00,0.00,"41,913.94","41,913.94",,"114,819","6,250",,5-22,27001,6210  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-327-038-0000
"$40,516.55","$14,160.88","$13,629.97","$13,331.22","$17,430.32",0.00,0.00,0.00,"40,516.55","40,516.55",,"110,991","6,250",,5-22,27001,6208  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-327-039-0000
"$12,454.44","$10,205.75","$9,823.15","$9,607.85","$8,708.56",0.00,0.00,0.00,"12,454.44","12,454.44","$341,170","34,117","12,722","3,772",2-12,27001,6200  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-327-040-0000
"$10,603.14","$12,964.38","$12,476.30","$12,224.53","$12,009.17","1,132.50",0.00,0.00,"11,735.64","10,603.14","$321,490","32,149","3,690","1,998",2-04,27001,1150 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-001-0000
"$7,567.03","$6,230.89","$5,995.02","$6,618.98","$6,341.07","1,132.50",0.00,0.00,"8,699.53","7,567.03","$238,330","23,833","3,554","1,126",2-03,27001,1152 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-002-0000
"$18,177.53","$18,928.45","$19,485.32","$1,027.21",$959.11,"1,132.50",0.00,0.00,"19,310.03","18,177.53","$528,980","52,898","3,075","2,484",2-78,27001,1154 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-003-0000
"$8,552.64","$9,524.62","$9,165.25","$11,698.24","$9,797.18","1,132.50",0.00,0.00,"9,685.14","8,552.64","$265,330","26,533","3,075","1,336",2-05,27001,1156 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-004-0000
"$9,123.19","$10,792.16","$10,385.39","$11,398.59","$13,228.89","1,132.50",0.00,0.00,"10,255.69","9,123.19","$280,950","28,095","3,075","1,418",2-05,27001,1158 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-005-0000
"$8,301.90","$6,059.72","$8,088.09",$0.00,$0.00,"1,132.50",0.00,0.00,"9,434.40","8,301.90","$258,460","25,846","4,476","1,141",2-03,27001,1164 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-008-0000
"$8,780.84","$9,753.94","$10,403.53","$12,236.35","$9,028.45","1,132.50",0.00,0.00,"9,913.34","8,780.84","$271,570","27,157","4,735","1,344",2-05,27001,1166 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-009-0000
"$11,583.32","$14,151.54","$13,618.80","$13,958.57","$12,524.77","1,132.50",0.00,0.00,"12,715.82","11,583.32","$348,330","34,833","4,612","2,102",2-05,27001,1170 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-010-0000
"$9,049.24","$4,709.81","$5,232.72","$4,913.34","$4,765.28",0.00,0.00,0.00,"9,049.24","9,049.24","$247,910","24,791","3,075","1,030",2-03,27001,1172 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-011-0000
"$8,444.26","$5,157.41","$4,961.88","$7,577.93","$7,028.53","1,132.50",0.00,0.00,"9,576.76","8,444.26","$262,350","26,235","3,075","1,200",2-03,27001,1174 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-012-0000
"$7,797.04","$6,069.32","$5,839.62","$7,025.67","$6,747.11","1,132.50",0.00,0.00,"8,929.54","7,797.04","$244,620","24,462","3,075","1,217",2-03,27001,1176 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-013-0000
"$9,645.96","$8,816.77","$8,484.02","$9,488.13","$8,385.22","1,132.50",0.00,0.00,"10,778.46","9,645.96","$295,270","29,527","4,059","1,280",2-05,27001,1178 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-014-0000
"$8,266.23","$6,858.61","$6,601.54","$7,243.16","$6,574.96",0.00,0.00,0.00,"8,266.23","8,266.23","$226,450","22,645","4,059",867,2-02,27001,1180 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-015-0000
"$10,280.95","$10,146.55","$9,766.32","$10,132.31","$9,428.61",0.00,0.00,0.00,"10,280.95","10,280.95","$281,640","28,164","4,182","1,280",2-05,27001,1184 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-016-0000
"$11,450.37","$13,475.14","$12,967.76","$12,705.22","$11,974.28","1,132.50",0.00,0.00,"12,582.87","11,450.37","$344,700","34,470","3,505","2,140",2-05,27001,1151 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-017-0000
"$8,758.87","$8,502.45","$8,181.58","$8,023.87","$7,715.56","1,132.50",0.00,0.00,"9,891.37","8,758.87","$270,980","27,098","3,388","1,422",2-03,27001,1153 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-018-0000
"$8,899.07","$8,567.71","$8,244.38","$8,085.32","$7,486.12","1,132.50",0.00,0.00,"10,031.57","8,899.07","$274,810","27,481","3,444","1,350",2-03,27001,1155 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-019-0000
"$8,567.93","$9,740.52","$9,373.18","$9,189.45","$7,787.64","1,132.50",0.00,0.00,"9,700.43","8,567.93","$265,750","26,575","4,099","1,095",2-03,27001,1157 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-020-0000
"$9,228.06","$9,941.82","$10,580.00","$10,369.79","$9,222.86","1,132.50",0.00,906.00,"11,266.56","9,228.06","$308,650","30,865","4,099","1,702",2-03,27001,1159 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-021-0000
"$10,704.28","$12,326.79","$12,481.37","$12,229.52","$10,463.25","1,132.50",0.00,0.00,"11,836.78","10,704.28","$324,270","32,427","4,099","1,726",2-05,27001,1163 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-022-0000
,$0.00,"$11,024.26","$11,922.55","$10,646.46",,,,,,"$332,890","33,289","6,150","1,708",2-05,27001,1167 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-023-0000
,$0.00,"$1,050.27","$1,027.21",$959.11,,,,,,"$28,440","2,844","3,075",,2-41,27001,1169 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-024-0000
"$12,186.04","$7,438.18","$7,157.19","$7,022.02","$7,568.68","1,132.50",0.00,0.00,"13,318.54","12,186.04","$364,860","36,486","4,059","2,071",2-05,27001,1171 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-025-0000
"$9,934.74","$11,909.72","$11,461.17","$11,231.57","$11,589.92","1,132.50",0.00,0.00,"11,067.24","9,934.74","$303,180","30,318","4,059","1,534",2-03,27001,1173 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-026-0000
"$8,260.68","$6,715.60","$7,474.72","$7,332.64","$8,551.48","1,132.50",0.00,906.00,"10,299.18","8,260.68","$282,150","28,215","4,059","1,374",2-03,27001,1177 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-027-0000
"$7,577.67","$1,596.34","$1,539.19","$1,479.13","$2,603.54","1,132.50",0.00,906.00,"9,616.17","7,577.67","$263,430","26,343","4,059","1,416",2-03,27001,1179 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-028-0000
"$8,075.86","$7,593.96","$7,307.14","$7,168.67","$6,613.58","1,132.50",0.00,0.00,"9,208.36","8,075.86","$252,270","25,227","4,182",949,2-02,27001,1183 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-029-0000
"$9,894.99","$9,968.27","$9,594.55","$8,165.17","$7,078.78",0.00,0.00,0.00,"9,894.99","9,894.99","$271,080","27,108","4,182","1,227",2-03,27001,1185 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-328-030-0000
"$15,807.44","$15,712.35","$15,123.36","$14,791.83","$17,093.92",0.00,0.00,0.00,"15,807.44","15,807.44",,"97,748","3,862",,5-92,27001,6142  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-328-031-0000
"$13,334.17","$13,516.71","$13,010.00","$12,724.84","$14,773.52",0.00,0.00,0.00,"13,334.17","13,334.17",,"84,808","3,125",,5-92,27001,6144  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-328-032-0000
"$19,917.16","$44,121.87","$42,467.91","$41,537.05","$38,990.58",0.00,0.00,0.00,"19,917.16","19,917.16",,"136,401","6,250",,5-17,27001,6140  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-328-033-0000
"$20,077.75","$22,539.91","$21,694.96","$21,219.53","$22,507.31",0.00,0.00,0.00,"20,077.75","20,077.75",,"55,001","6,250",,5-93,27001,6136  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-328-034-0000
"$62,741.18","$49,714.38","$47,850.83","$46,802.10","$41,412.35",0.00,0.00,0.00,"62,741.18","62,741.18",,"171,871","13,237",,3-18,27001,6126  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-17-328-035-0000
"$9,970.30","$9,875.78","$9,505.49","$9,297.22","$8,217.08",0.00,0.00,0.00,"9,970.30","9,970.30","$273,130","27,313","4,612","1,081",2-03,27001,1160 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-328-036-0000
"$11,295.67","$11,920.90","$10,456.94","$10,266.77","$10,491.96","1,132.50",0.00,0.00,"12,428.17","11,295.67","$340,460","34,046","3,660","2,048",2-05,27001,1150 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-001-0000
"$8,981.29","$8,447.85","$8,127.16","$8,963.31","$9,082.44","1,132.50",0.00,906.00,"11,019.79","8,981.29","$301,880","30,188","3,780","1,408",2-05,27001,1152 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-002-0000
"$10,702.80","$11,319.10","$10,890.80","$3,636.58","$5,144.47","1,132.50",0.00,906.00,"12,741.30","10,702.80","$349,030","34,903","5,040","1,918",2-05,27001,1154 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-003-0000
"$9,006.09","$11,486.85","$11,052.17","$7,999.37","$10,282.77","1,132.50",0.00,906.00,"11,044.59","9,006.09","$302,550","30,255","4,410","1,781",2-05,27001,1158 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-004-0000
"$11,029.64","$10,695.59","$10,294.69","$10,069.03","$9,376.64",0.00,0.00,0.00,"11,029.64","11,029.64","$302,150","30,215","4,725","1,535",2-03,27001,1160 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-005-0000
"$11,716.62","$12,519.02","$12,047.51","$10,829.87","$5,753.11",0.00,0.00,0.00,"11,716.62","11,716.62","$320,960","32,096","4,725","1,887",2-04,27001,1164 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-006-0000
"$7,722.86","$8,955.71","$9,344.38","$9,161.29","$8,027.13","1,132.50",0.00,0.00,"8,855.36","7,722.86","$250,170","25,017","4,158","1,012",2-03,27001,1166 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-007-0000
"$8,498.62","$7,328.05","$7,051.26","$7,834.67","$9,263.06","1,132.50",0.00,0.00,"9,631.12","8,498.62","$263,840","26,384","4,158","1,200",2-03,27001,1168 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-008-0000
"$7,397.26","$6,578.89","$6,905.75","$6,776.00","$6,410.70","1,132.50",0.00,0.00,"8,529.76","7,397.26","$233,660","23,366","4,284",874,2-02,27001,1172 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-009-0000
"$5,906.44","$4,280.50","$4,127.14","$3,966.10","$5,532.57","1,132.50",0.00,906.00,"7,944.94","5,906.44","$217,660","21,766","3,150",876,2-02,27001,1174 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-010-0000
"$8,542.90","$6,798.09","$4,980.40","$6,934.73","$8,933.12",0.00,0.00,0.00,"8,542.90","8,542.90","$234,040","23,404","3,150","1,100",2-03,27001,1176 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-011-0000
"$7,481.97","$5,587.12","$5,375.44","$5,961.89","$6,098.42","1,132.50",0.00,0.00,"8,614.47","7,481.97","$236,000","23,600","3,150",887,2-02,27001,1178 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-012-0000
"$7,281.52","$5,817.24","$5,596.94","$6,528.65","$5,733.29","1,132.50",0.00,0.00,"8,414.02","7,281.52","$230,500","23,050","3,150",925,2-02,27001,1180 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-329-013-0000
